F_Date,t-7,t-6,t-5,t-4,t-3,t-2,t-1,T
2018-10-01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,1.0,0.0,0.0,0.0,1.0,6.0,7.0,3.0
2018-10-05,2.0,0.0,0.0,0.0,3.0,4.0,6.0,6.0
2018-10-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-10-07,2.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,5.0,6.0,11.0,16.0,17.0,18.0,19.0,17.0
2018-10-12,12.0,16.0,20.0,22.0,23.0,24.0,26.0,27.0
2018-10-13,,19.0,20.0,20.0,22.0,22.0,22.0,23.0
2018-10-14,18.0,15.0,16.0,19.0,19.0,18.0,18.0,20.0
2018-10-15,19.0,21.0,24.0,23.0,24.0,22.0,22.0,23.0
2018-10-16,20.0,21.0,23.0,24.0,23.0,22.0,22.0,20.0
2018-10-17,19.0,19.0,21.0,21.0,22.0,23.0,23.0,21.0
2018-10-18,15.0,20.0,20.0,21.0,22.0,22.0,21.0,20.0
2018-10-19,15.0,15.0,16.0,18.0,19.0,18.0,18.0,21.0
2018-10-20,15.0,18.0,18.0,17.0,18.0,18.0,18.0,17.0
2018-10-21,23.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0
2018-10-22,21.0,20.0,19.0,18.0,16.0,17.0,17.0,18.0
2018-10-23,19.0,20.0,18.0,19.0,20.0,21.0,21.0,19.0
2018-10-24,20.0,21.0,21.0,22.0,23.0,23.0,22.0,22.0
2018-10-25,19.0,21.0,22.0,22.0,23.0,22.0,22.0,23.0
2018-10-26,18.0,21.0,21.0,21.0,19.0,19.0,18.0,20.0
2018-10-27,17.0,18.0,20.0,19.0,18.0,18.0,18.0,17.0
2018-10-28,18.0,20.0,19.0,19.0,18.0,14.0,15.0,17.0
2018-10-29,20.0,20.0,21.0,19.0,17.0,18.0,17.0,18.0
2018-10-30,20.0,21.0,17.0,13.0,12.0,13.0,12.0,11.0
2018-10-31,19.0,16.0,17.0,15.0,14.0,14.0,,12.0
2018-11-01,20.0,22.0,20.0,20.0,18.0,,,17.0
2018-11-02,23.0,23.0,23.0,21.0,,,,22.0
2018-11-03,26.0,25.0,22.0,,,,,23.0
2018-11-04,22.0,20.0,,,,,,18.0
2018-11-05,18.0,,,,,,,19.0
2018-11-06,,,,,,,17.0,18.0
2018-11-07,,,,,,26.0,27.0,28.0
2018-11-08,,,,,31.0,30.0,32.0,30.0
2018-11-09,,,,32.0,31.0,31.0,32.0,33.0
2018-11-10,,,37.0,37.0,39.0,39.0,40.0,40.0
2018-11-11,,33.0,30.0,33.0,32.0,33.0,34.0,33.0
2018-11-12,34.0,33.0,32.0,34.0,35.0,36.0,36.0,34.0
2018-11-13,37.0,35.0,39.0,41.0,42.0,42.0,42.0,41.0
2018-11-14,34.0,37.0,39.0,40.0,38.0,38.0,41.0,40.0
2018-11-15,30.0,30.0,29.0,33.0,33.0,34.0,35.0,38.0
2018-11-16,28.0,27.0,31.0,31.0,30.0,31.0,32.0,33.0
2018-11-17,29.0,34.0,33.0,31.0,33.0,32.0,32.0,32.0
2018-11-18,36.0,37.0,34.0,36.0,35.0,35.0,32.0,32.0
2018-11-19,34.0,33.0,37.0,37.0,35.0,35.0,36.0,36.0
2018-11-20,31.0,33.0,34.0,35.0,35.0,36.0,36.0,34.0
2018-11-21,29.0,31.0,32.0,31.0,32.0,33.0,33.0,33.0
2018-11-22,27.0,26.0,30.0,31.0,32.0,33.0,30.0,29.0
2018-11-23,24.0,25.0,25.0,25.0,26.0,24.0,22.0,25.0
2018-11-24,21.0,22.0,21.0,20.0,19.0,19.0,18.0,20.0
2018-11-25,24.0,26.0,22.0,23.0,24.0,27.0,28.0,26.0
2018-11-26,31.0,28.0,31.0,36.0,39.0,39.0,37.0,36.0
2018-11-27,36.0,38.0,43.0,46.0,45.0,47.0,48.0,43.0
2018-11-28,39.0,41.0,44.0,46.0,46.0,45.0,46.0,44.0
2018-11-29,34.0,40.0,40.0,38.0,35.0,33.0,34.0,36.0
2018-11-30,35.0,33.0,31.0,30.0,30.0,30.0,32.0,31.0
2018-12-01,27.0,27.0,26.0,22.0,23.0,24.0,25.0,25.0
2018-12-02,28.0,27.0,25.0,24.0,25.0,24.0,23.0,23.0
2018-12-03,31.0,29.0,31.0,32.0,31.0,31.0,32.0,31.0
2018-12-04,32.0,36.0,37.0,37.0,37.0,37.0,37.0,35.0
2018-12-05,39.0,40.0,39.0,38.0,37.0,37.0,37.0,35.0
2018-12-06,41.0,38.0,36.0,36.0,37.0,37.0,36.0,35.0
2018-12-07,43.0,42.0,43.0,44.0,44.0,45.0,45.0,45.0
2018-12-08,42.0,41.0,42.0,42.0,42.0,41.0,41.0,43.0
2018-12-09,40.0,39.0,38.0,38.0,38.0,39.0,40.0,42.0
2018-12-10,38.0,37.0,37.0,38.0,39.0,39.0,40.0,41.0
2018-12-11,36.0,36.0,36.0,35.0,35.0,34.0,35.0,36.0
2018-12-12,33.0,33.0,32.0,31.0,32.0,32.0,,30.0
2018-12-13,31.0,29.0,28.0,30.0,30.0,,31.0,32.0
2018-12-14,30.0,28.0,30.0,28.0,,25.0,25.0,29.0
2018-12-15,30.0,30.0,29.0,,28.0,26.0,27.0,27.0
2018-12-16,30.0,30.0,,29.0,28.0,28.0,28.0,28.0
2018-12-17,33.0,,32.0,32.0,33.0,33.0,32.0,30.0
2018-12-18,,32.0,33.0,33.0,32.0,32.0,30.0,31.0
2018-12-19,30.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0
2018-12-20,27.0,26.0,25.0,24.0,24.0,24.0,23.0,23.0
2018-12-21,31.0,31.0,31.0,31.0,32.0,32.0,32.0,30.0
2018-12-22,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0
2018-12-23,35.0,34.0,34.0,33.0,33.0,31.0,32.0,31.0
2018-12-24,35.0,35.0,35.0,34.0,34.0,34.0,34.0,35.0
2018-12-25,31.0,32.0,32.0,32.0,31.0,31.0,30.0,29.0
2018-12-26,29.0,29.0,31.0,30.0,30.0,29.0,29.0,29.0
2018-12-27,22.0,24.0,23.0,21.0,20.0,20.0,20.0,23.0
2018-12-28,25.0,22.0,21.0,24.0,22.0,25.0,27.0,25.0
2018-12-29,37.0,35.0,36.0,35.0,36.0,37.0,37.0,38.0
2018-12-30,38.0,37.0,37.0,35.0,34.0,35.0,35.0,37.0
2018-12-31,35.0,34.0,32.0,31.0,30.0,30.0,30.0,31.0
2019-01-01,35.0,41.0,40.0,40.0,35.0,34.0,35.0,33.0
2019-01-02,46.0,48.0,47.0,43.0,38.0,38.0,37.0,36.0
2019-01-03,,39.0,38.0,38.0,37.0,35.0,34.0,33.0
2019-01-04,32.0,32.0,32.0,32.0,31.0,29.0,28.0,29.0
2019-01-05,30.0,30.0,30.0,28.0,26.0,26.0,26.0,24.0
2019-01-06,30.0,30.0,27.0,27.0,28.0,29.0,29.0,27.0
2019-01-07,32.0,23.0,22.0,19.0,20.0,19.0,17.0,19.0
2019-01-08,28.0,28.0,26.0,25.0,26.0,25.0,25.0,24.0
2019-01-09,32.0,31.0,36.0,40.0,41.0,41.0,43.0,42.0
2019-01-10,29.0,36.0,39.0,43.0,44.0,44.0,45.0,45.0
2019-01-11,32.0,34.0,38.0,38.0,38.0,38.0,39.0,41.0
2019-01-12,33.0,34.0,35.0,36.0,35.0,35.0,,36.0
2019-01-13,35.0,35.0,36.0,35.0,35.0,,36.0,36.0
2019-01-14,35.0,36.0,36.0,38.0,,41.0,43.0,44.0
2019-01-15,33.0,34.0,34.0,,37.0,36.0,36.0,38.0
2019-01-16,34.0,35.0,,35.0,36.0,35.0,36.0,33.0
2019-01-17,36.0,,37.0,38.0,35.0,36.0,35.0,34.0
2019-01-18,,36.0,38.0,40.0,39.0,40.0,39.0,35.0
2019-01-19,43.0,43.0,40.0,40.0,39.0,38.0,38.0,38.0
2019-01-20,49.0,56.0,57.0,52.0,51.0,53.0,55.0,54.0
2019-01-21,55.0,58.0,54.0,52.0,53.0,55.0,58.0,56.0
2019-01-22,43.0,43.0,39.0,37.0,39.0,41.0,39.0,43.0
2019-01-23,43.0,47.0,43.0,38.0,40.0,40.0,34.0,36.0
2019-01-24,47.0,44.0,45.0,47.0,47.0,48.0,48.0,49.0
2019-01-25,45.0,53.0,61.0,62.0,65.0,65.0,63.0,62.0
2019-01-26,58.0,56.0,56.0,61.0,57.0,58.0,60.0,62.0
2019-01-27,52.0,57.0,49.0,50.0,52.0,53.0,56.0,55.0
2019-01-28,46.0,42.0,47.0,50.0,43.0,40.0,42.0,45.0
2019-01-29,55.0,55.0,59.0,61.0,63.0,62.0,63.0,59.0
2019-01-30,65.0,70.0,73.0,78.0,81.0,81.0,82.0,78.0
2019-01-31,71.0,68.0,74.0,73.0,74.0,75.0,76.0,71.0
2019-02-01,60.0,61.0,52.0,54.0,52.0,51.0,51.0,56.0
2019-02-02,54.0,38.0,38.0,38.0,35.0,34.0,40.0,39.0
2019-02-03,29.0,26.0,23.0,22.0,24.0,23.0,24.0,25.0
2019-02-04,28.0,23.0,18.0,17.0,19.0,18.0,18.0,20.0
2019-02-05,35.0,33.0,34.0,36.0,38.0,38.0,38.0,35.0
2019-02-06,40.0,33.0,33.0,32.0,30.0,29.0,29.0,33.0
2019-02-07,50.0,34.0,31.0,29.0,24.0,23.0,26.0,28.0
2019-02-08,46.0,44.0,45.0,50.0,52.0,54.0,56.0,54.0
2019-02-09,48.0,46.0,48.0,51.0,51.0,52.0,52.0,50.0
2019-02-10,39.0,39.0,41.0,42.0,42.0,42.0,42.0,43.0
2019-02-11,36.0,37.0,39.0,38.0,37.0,35.0,35.0,36.0
2019-02-12,37.0,36.0,34.0,31.0,30.0,32.0,32.0,33.0
2019-02-13,42.0,44.0,38.0,38.0,39.0,41.0,41.0,41.0
2019-02-14,45.0,34.0,33.0,31.0,32.0,30.0,33.0,30.0
2019-02-15,41.0,31.0,33.0,36.0,44.0,47.0,48.0,48.0
2019-02-16,43.0,48.0,44.0,45.0,43.0,45.0,45.0,44.0
2019-02-17,51.0,45.0,41.0,39.0,39.0,38.0,38.0,41.0
2019-02-18,48.0,44.0,43.0,39.0,39.0,39.0,39.0,40.0
2019-02-19,43.0,43.0,41.0,42.0,42.0,42.0,43.0,43.0
2019-02-20,40.0,38.0,38.0,35.0,34.0,34.0,34.0,37.0
2019-02-21,38.0,38.0,37.0,36.0,36.0,35.0,35.0,35.0
2019-02-22,37.0,39.0,36.0,38.0,36.0,36.0,36.0,34.0
2019-02-23,30.0,30.0,28.0,27.0,27.0,27.0,26.0,27.0
2019-02-24,33.0,29.0,29.0,31.0,31.0,32.0,33.0,29.0
2019-02-25,36.0,38.0,42.0,45.0,48.0,49.0,51.0,48.0
2019-02-26,34.0,36.0,41.0,43.0,45.0,43.0,42.0,43.0
2019-02-27,43.0,42.0,38.0,38.0,35.0,35.0,36.0,39.0
2019-02-28,44.0,42.0,43.0,39.0,42.0,43.0,45.0,45.0
2019-03-01,36.0,38.0,36.0,41.0,38.0,38.0,37.0,38.0
2019-03-02,40.0,43.0,44.0,40.0,38.0,37.0,36.0,36.0
2019-03-03,56.0,56.0,54.0,48.0,45.0,44.0,45.0,43.0
2019-03-04,53.0,59.0,59.0,60.0,59.0,58.0,59.0,59.0
2019-03-05,56.0,56.0,55.0,54.0,53.0,52.0,51.0,53.0
2019-03-06,49.0,48.0,48.0,48.0,47.0,47.0,47.0,45.0
2019-03-07,41.0,42.0,43.0,42.0,43.0,43.0,43.0,44.0
2019-03-08,36.0,36.0,37.0,34.0,33.0,34.0,33.0,34.0
2019-03-09,33.0,32.0,29.0,25.0,28.0,27.0,28.0,29.0
2019-03-10,29.0,26.0,27.0,28.0,28.0,28.0,29.0,28.0
2019-03-11,33.0,32.0,33.0,34.0,34.0,34.0,32.0,30.0
2019-03-12,32.0,32.0,32.0,33.0,31.0,30.0,28.0,29.0
2019-03-13,26.0,21.0,20.0,18.0,17.0,15.0,15.0,20.0
2019-03-14,22.0,18.0,12.0,9.0,5.0,7.0,6.0,11.0
2019-03-15,28.0,28.0,27.0,27.0,27.0,28.0,27.0,26.0
2019-03-16,34.0,33.0,32.0,32.0,32.0,32.0,31.0,29.0
2019-03-17,33.0,30.0,29.0,31.0,30.0,29.0,30.0,30.0
2019-03-18,29.0,31.0,30.0,31.0,29.0,30.0,30.0,29.0
2019-03-19,29.0,28.0,29.0,27.0,27.0,26.0,,26.0
2019-03-20,27.0,25.0,22.0,23.0,22.0,,21.0,25.0
2019-03-21,24.0,22.0,22.0,23.0,,24.0,24.0,23.0
2019-03-22,20.0,23.0,22.0,,25.0,26.0,26.0,23.0
2019-03-23,20.0,20.0,,25.0,27.0,27.0,26.0,25.0
2019-03-24,16.0,,20.0,21.0,21.0,21.0,20.0,22.0
2019-03-25,,24.0,25.0,25.0,27.0,28.0,27.0,24.0
2019-03-26,29.0,29.0,31.0,30.0,30.0,30.0,29.0,29.0
2019-03-27,25.0,24.0,24.0,23.0,22.0,22.0,21.0,22.0
2019-03-28,15.0,14.0,13.0,12.0,11.0,11.0,11.0,13.0
2019-03-29,11.0,11.0,16.0,17.0,19.0,20.0,18.0,15.0
2019-03-30,22.0,24.0,23.0,24.0,23.0,23.0,23.0,22.0
2019-03-31,27.0,31.0,31.0,30.0,31.0,32.0,32.0,33.0
2019-04-01,26.0,26.0,26.0,26.0,25.0,25.0,26.0,28.0
2019-04-02,20.0,19.0,20.0,19.0,18.0,19.0,20.0,22.0
2019-04-03,15.0,16.0,17.0,17.0,19.0,18.0,19.0,19.0
2019-04-04,14.0,16.0,17.0,20.0,21.0,20.0,18.0,21.0
2019-04-05,16.0,17.0,17.0,15.0,15.0,13.0,14.0,17.0
2019-04-06,17.0,14.0,10.0,9.0,9.0,10.0,10.0,12.0
2019-04-07,10.0,5.0,3.0,2.0,4.0,5.0,6.0,7.0
2019-04-08,6.0,9.0,8.0,5.0,3.0,3.0,3.0,3.0
2019-04-09,14.0,15.0,11.0,9.0,9.0,11.0,11.0,9.0
2019-04-10,20.0,19.0,17.0,18.0,20.0,22.0,22.0,22.0
2019-04-11,18.0,20.0,11.0,11.0,13.0,11.0,10.0,13.0
2019-04-12,25.0,17.0,20.0,19.0,19.0,17.0,17.0,19.0
2019-04-13,20.0,22.0,22.0,22.0,20.0,21.0,21.0,21.0
2019-04-14,19.0,22.0,23.0,25.0,25.0,27.0,29.0,28.0
2019-04-15,19.0,22.0,20.0,22.0,22.0,23.0,26.0,24.0
2019-04-16,13.0,11.0,13.0,8.0,8.0,9.0,9.0,10.0
2019-04-17,10.0,7.0,5.0,3.0,4.0,5.0,4.0,4.0
2019-04-18,13.0,10.0,4.0,3.0,5.0,9.0,12.0,11.0
2019-04-19,18.0,15.0,16.0,17.0,18.0,17.0,18.0,17.0
2019-04-20,16.0,16.0,15.0,15.0,15.0,15.0,15.0,14.0
2019-04-21,10.0,9.0,6.0,8.0,7.0,6.0,6.0,7.0
2019-04-22,6.0,9.0,9.0,5.0,1.0,1.0,0.0,1.0
2019-04-23,13.0,10.0,11.0,6.0,5.0,8.0,7.0,7.0
2019-04-24,9.0,11.0,11.0,10.0,11.0,10.0,12.0,13.0
2019-04-25,9.0,8.0,7.0,6.0,5.0,6.0,6.0,9.0
2019-04-26,6.0,7.0,9.0,9.0,10.0,10.0,10.0,11.0
2019-04-27,9.0,9.0,10.0,15.0,15.0,20.0,20.0,19.0
2019-04-28,4.0,11.0,17.0,18.0,21.0,23.0,25.0,22.0
2019-04-29,11.0,14.0,16.0,16.0,14.0,13.0,13.0,17.0
2019-04-30,9.0,13.0,14.0,14.0,12.0,13.0,16.0,16.0
2019-05-01,9.0,10.0,11.0,7.0,5.0,5.0,7.0,11.0
2019-05-02,5.0,8.0,7.0,9.0,6.0,10.0,10.0,14.0
2019-05-03,9.0,12.0,12.0,10.0,11.0,12.0,13.0,14.0
2019-05-04,12.0,10.0,8.0,10.0,11.0,12.0,11.0,12.0
2019-05-05,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0
2019-05-06,8.0,9.0,5.0,5.0,4.0,5.0,3.0,5.0
2019-05-07,9.0,6.0,0.0,9.0,11.0,12.0,13.0,12.0
2019-05-08,10.0,7.0,12.0,10.0,13.0,11.0,8.0,5.0
2019-05-09,11.0,12.0,6.0,6.0,6.0,1.0,3.0,6.0
2019-05-10,14.0,14.0,15.0,15.0,14.0,13.0,13.0,13.0
2019-05-11,12.0,13.0,13.0,12.0,13.0,13.0,15.0,18.0
2019-05-12,12.0,11.0,10.0,11.0,14.0,14.0,15.0,17.0
2019-05-13,10.0,9.0,10.0,13.0,13.0,13.0,13.0,12.0
2019-05-14,5.0,4.0,9.0,10.0,8.0,9.0,10.0,10.0
2019-05-15,6.0,4.0,6.0,3.0,4.0,3.0,3.0,4.0
2019-05-16,8.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0
2019-05-17,4.0,1.0,0.0,0.0,1.0,4.0,6.0,5.0
2019-05-18,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0
2019-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-05-20,0.0,1.0,5.0,8.0,10.0,11.0,12.0,13.0
2019-05-21,3.0,5.0,7.0,8.0,10.0,11.0,12.0,13.0
2019-05-22,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2019-05-23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-05-27,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2019-05-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-05-30,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2019-05-31,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
2019-06-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,1.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0
2019-06-03,2.0,1.0,5.0,7.0,5.0,6.0,3.0,4.0
2019-06-04,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2019-06-12,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0
2019-06-13,3.0,3.0,6.0,7.0,6.0,5.0,5.0,4.0
2019-06-14,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
2019-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-08-31,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-09-05,0.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0
2019-09-06,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,5.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
2019-09-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2019-09-24,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-09-28,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
