F_Date,t-7,t-6,t-5,t-4,t-3,t-2,t-1,T
2020-11-08,10.0,6.0,4.0,4.0,3.0,2.0,1.0,3.0
2020-11-09,19.0,11.0,3.0,3.0,2.0,1.0,0.0,2.0
2020-11-10,31.0,25.0,25.0,19.0,17.0,19.0,20.0,22.0
2020-11-11,32.0,29.0,28.0,29.0,28.0,28.0,29.0,29.0
2020-11-12,28.0,27.0,28.0,26.0,25.0,26.0,27.0,28.0
2020-11-13,28.0,29.0,29.0,31.0,33.0,35.0,34.0,36.0
2020-11-14,24.0,23.0,23.0,24.0,25.0,25.0,26.0,29.0
2020-11-15,23.0,19.0,21.0,24.0,26.0,26.0,27.0,27.0
2020-11-16,23.0,27.0,28.0,27.0,25.0,25.0,26.0,27.0
2020-11-17,25.0,28.0,29.0,31.0,30.0,31.0,31.0,33.0
2020-11-18,22.0,24.0,22.0,23.0,23.0,21.0,20.0,22.0
2020-11-19,21.0,16.0,13.0,11.0,9.0,9.0,9.0,12.0
2020-11-20,21.0,19.0,19.0,16.0,17.0,18.0,19.0,20.0
2020-11-21,25.0,22.0,19.0,23.0,27.0,28.0,28.0,30.0
2020-11-22,26.0,25.0,27.0,27.0,27.0,26.0,26.0,27.0
2020-11-23,29.0,30.0,31.0,32.0,31.0,31.0,32.0,35.0
2020-11-24,28.0,29.0,27.0,24.0,24.0,26.0,27.0,32.0
2020-11-25,26.0,26.0,26.0,27.0,24.0,24.0,26.0,28.0
2020-11-26,26.0,26.0,26.0,26.0,24.0,25.0,26.0,26.0
2020-11-27,31.0,29.0,28.0,28.0,29.0,30.0,30.0,29.0
2020-11-28,32.0,29.0,29.0,28.0,27.0,27.0,24.0,25.0
2020-11-29,29.0,29.0,29.0,28.0,29.0,30.0,30.0,31.0
2020-11-30,37.0,40.0,39.0,40.0,40.0,39.0,38.0,39.0
2020-12-01,38.0,37.0,39.0,38.0,39.0,38.0,37.0,39.0
2020-12-02,36.0,36.0,35.0,37.0,36.0,35.0,34.0,35.0
2020-12-03,36.0,36.0,36.0,37.0,36.0,36.0,33.0,35.0
2020-12-04,34.0,34.0,35.0,33.0,32.0,31.0,30.0,30.0
2020-12-05,33.0,32.0,31.0,32.0,33.0,34.0,32.0,32.0
2020-12-06,31.0,32.0,32.0,35.0,34.0,33.0,32.0,34.0
2020-12-07,34.0,31.0,32.0,33.0,32.0,32.0,32.0,34.0
2020-12-08,29.0,29.0,30.0,30.0,29.0,29.0,29.0,29.0
2020-12-09,26.0,25.0,24.0,22.0,23.0,22.0,22.0,24.0
2020-12-10,27.0,25.0,25.0,25.0,27.0,25.0,24.0,23.0
2020-12-11,30.0,29.0,26.0,26.0,30.0,30.0,30.0,31.0
2020-12-12,33.0,32.0,32.0,34.0,34.0,33.0,34.0,34.0
2020-12-13,37.0,38.0,39.0,39.0,40.0,39.0,40.0,42.0
2020-12-14,38.0,39.0,40.0,40.0,43.0,45.0,45.0,48.0
2020-12-15,38.0,40.0,38.0,42.0,45.0,44.0,44.0,47.0
2020-12-16,40.0,41.0,43.0,43.0,43.0,42.0,43.0,44.0
2020-12-17,38.0,39.0,39.0,39.0,40.0,41.0,41.0,43.0
2020-12-18,35.0,35.0,33.0,34.0,35.0,35.0,35.0,35.0
2020-12-19,35.0,33.0,36.0,38.0,39.0,37.0,36.0,36.0
2020-12-20,35.0,35.0,36.0,37.0,37.0,37.0,37.0,36.0
2020-12-21,29.0,29.0,28.0,30.0,31.0,30.0,29.0,30.0
2020-12-22,33.0,32.0,31.0,32.0,32.0,33.0,31.0,30.0
2020-12-23,33.0,34.0,36.0,31.0,30.0,29.0,26.0,25.0
2020-12-24,49.0,53.0,49.0,52.0,54.0,55.0,58.0,57.0
2020-12-25,49.0,45.0,48.0,49.0,49.0,51.0,52.0,52.0
2020-12-26,39.0,40.0,39.0,38.0,39.0,40.0,42.0,45.0
2020-12-27,39.0,37.0,37.0,39.0,37.0,38.0,38.0,41.0
2020-12-28,43.0,46.0,50.0,49.0,46.0,45.0,44.0,43.0
2020-12-29,47.0,50.0,47.0,44.0,43.0,43.0,44.0,44.0
2020-12-30,42.0,40.0,39.0,37.0,38.0,40.0,40.0,41.0
2020-12-31,46.0,50.0,47.0,50.0,52.0,50.0,50.0,46.0
2021-01-01,52.0,48.0,48.0,48.0,45.0,45.0,44.0,45.0
2021-01-02,47.0,47.0,49.0,46.0,46.0,46.0,46.0,48.0
2021-01-03,43.0,45.0,44.0,45.0,44.0,45.0,45.0,47.0
2021-01-04,37.0,38.0,39.0,38.0,38.0,38.0,37.0,40.0
2021-01-05,38.0,38.0,39.0,40.0,41.0,41.0,41.0,40.0
2021-01-06,38.0,36.0,37.0,36.0,37.0,37.0,37.0,40.0
2021-01-07,38.0,40.0,36.0,36.0,39.0,38.0,38.0,37.0
2021-01-08,43.0,40.0,40.0,42.0,41.0,40.0,39.0,38.0
2021-01-09,40.0,41.0,43.0,44.0,44.0,43.0,41.0,41.0
2021-01-10,44.0,43.0,44.0,44.0,45.0,41.0,42.0,40.0
2021-01-11,44.0,44.0,45.0,44.0,41.0,40.0,38.0,35.0
2021-01-12,44.0,43.0,42.0,40.0,38.0,35.0,35.0,34.0
2021-01-13,41.0,40.0,36.0,35.0,33.0,33.0,31.0,32.0
2021-01-14,36.0,33.0,31.0,31.0,31.0,32.0,32.0,32.0
2021-01-15,39.0,37.0,37.0,38.0,38.0,36.0,35.0,34.0
2021-01-16,41.0,42.0,45.0,43.0,41.0,39.0,38.0,36.0
2021-01-17,43.0,45.0,46.0,42.0,41.0,40.0,39.0,39.0
2021-01-18,43.0,45.0,43.0,43.0,40.0,40.0,41.0,40.0
2021-01-19,44.0,43.0,40.0,44.0,47.0,45.0,43.0,39.0
2021-01-20,42.0,43.0,41.0,41.0,39.0,39.0,40.0,42.0
2021-01-21,39.0,37.0,36.0,35.0,35.0,35.0,35.0,38.0
2021-01-22,47.0,50.0,49.0,49.0,50.0,51.0,51.0,51.0
2021-01-23,51.0,51.0,51.0,51.0,50.0,50.0,50.0,53.0
2021-01-24,43.0,42.0,40.0,41.0,41.0,41.0,40.0,48.0
2021-01-25,42.0,42.0,45.0,43.0,44.0,42.0,44.0,45.0
2021-01-26,43.0,47.0,47.0,46.0,44.0,45.0,45.0,46.0
2021-01-27,44.0,45.0,43.0,42.0,46.0,52.0,51.0,51.0
2021-01-28,43.0,45.0,47.0,51.0,57.0,55.0,54.0,55.0
2021-01-29,38.0,40.0,43.0,44.0,44.0,44.0,43.0,48.0
2021-01-30,33.0,34.0,33.0,35.0,36.0,35.0,35.0,39.0
2021-01-31,35.0,37.0,36.0,37.0,36.0,35.0,36.0,35.0
2021-02-01,41.0,42.0,45.0,43.0,41.0,41.0,41.0,38.0
2021-02-02,43.0,45.0,44.0,42.0,43.0,44.0,42.0,44.0
2021-02-03,38.0,36.0,34.0,37.0,38.0,38.0,39.0,39.0
2021-02-04,36.0,34.0,36.0,33.0,33.0,33.0,35.0,38.0
2021-02-05,50.0,50.0,50.0,52.0,53.0,53.0,54.0,54.0
2021-02-06,56.0,58.0,60.0,62.0,61.0,61.0,61.0,61.0
2021-02-07,64.0,68.0,70.0,69.0,68.0,70.0,72.0,72.0
2021-02-08,64.0,68.0,67.0,66.0,66.0,65.0,65.0,69.0
2021-02-09,65.0,65.0,67.0,67.0,66.0,65.0,67.0,68.0
2021-02-10,63.0,65.0,66.0,64.0,61.0,60.0,62.0,65.0
2021-02-11,66.0,68.0,63.0,64.0,64.0,64.0,66.0,66.0
2021-02-12,71.0,68.0,70.0,69.0,68.0,68.0,69.0,70.0
2021-02-13,71.0,69.0,70.0,70.0,66.0,67.0,67.0,69.0
2021-02-14,71.0,73.0,75.0,74.0,74.0,74.0,74.0,73.0
2021-02-15,67.0,73.0,72.0,75.0,74.0,74.0,74.0,73.0
2021-02-16,62.0,66.0,68.0,71.0,72.0,72.0,71.0,70.0
2021-02-17,60.0,61.0,63.0,63.0,62.0,62.0,63.0,66.0
2021-02-18,57.0,59.0,57.0,57.0,57.0,57.0,57.0,58.0
2021-02-19,54.0,55.0,58.0,60.0,59.0,58.0,56.0,55.0
2021-02-20,46.0,50.0,52.0,53.0,50.0,49.0,51.0,52.0
2021-02-21,41.0,41.0,41.0,40.0,40.0,40.0,40.0,46.0
2021-02-22,39.0,38.0,37.0,37.0,37.0,36.0,36.0,35.0
2021-02-23,33.0,31.0,32.0,30.0,31.0,31.0,30.0,29.0
2021-02-24,35.0,33.0,34.0,33.0,33.0,33.0,32.0,30.0
2021-02-25,38.0,42.0,43.0,40.0,38.0,38.0,,
2021-02-26,42.0,41.0,37.0,37.0,35.0,,,
2021-02-27,36.0,33.0,32.0,31.0,,,,
2021-02-28,39.0,37.0,35.0,,,,,
2021-03-01,43.0,39.0,,,,,,
2021-03-02,38.0,,,,,,,
